ind_id	pop_id	time	sampled	lat	lon	node1	node2	pop
1771	1	48797	True	31.2435664982809	36.4098605851193	1294	1295	OOA
22308	2	24340	True	58.1292532522505	36.7484986141347	15904	15905	EHG
11477	1	36628	True	38.7505982854474	57.6834172015109	8544	8545	OOA
6267	1	43136	True	31.1491169948677	52.3603963681331	4678	4679	OOA
30309	4	16497	True	44.7062938586986	19.6785676407827	20624	20625	EUR
29774	2	17021	True	60.8213667681001	49.4947484147127	20308	20309	EHG
14150	1	33306	True	42.3244052186968	61.4907974946776	10568	10569	OOA
15328	1	31787	True	41.2067444466609	55.3319250138785	11436	11437	OOA
20038	3	26556	True	38.263636035891	36.2077366964457	14600	14601	ANA
29884	4	16916	True	50.1656218601701	6.422215463073	20370	20371	EUR
11079	1	37080	True	41.1092782006374	60.4794782768315	8250	8251	OOA
17844	1	28649	True	40.6622457408205	57.011290090533	13360	13361	OOA
33598	2	13300	True	62.6386182060089	45.4667649167689	22502	22503	EHG
16102	1	30817	True	39.4324133298969	64.1521041467475	12038	12039	OOA
6461	1	42870	True	31.1382335130927	53.3123792222267	4814	4815	OOA
28283	2	18524	True	56.3902089793702	48.7453836235509	19438	19439	EHG
29185	2	17583	True	59.9000631240113	43.4561619480995	19970	19971	EHG
19528	2	27063	True	56.7437261428381	32.7640054176517	14290	14291	EHG
25120	3	21653	True	37.2305972999478	36.7548069787365	17570	17571	ANA
13134	1	34522	True	41.9254100082107	62.3680756830244	9772	9773	OOA
12323	1	35460	True	41.2830786319438	60.3579701397131	9164	9165	OOA
10692	1	37562	True	39.321818994264	60.7818319223864	7966	7967	OOA
267	1	50691	True	29.2536698753989	32.8314110855639	146	147	OOA
1346	1	49351	True	32.2371968488438	34.7633765605002	968	969	OOA
2635	1	47697	True	33.17626053474	39.2252208135057	1946	1947	OOA
4409	1	45493	True	32.0786461798865	42.4318133418588	3246	3247	OOA
18916	2	27692	True	59.9140137307166	40.6312134263658	13940	13941	EHG
35923	2	10938	True	59.2289138856908	44.7927675763723	23868	23869	EHG
2543	1	47813	True	30.7963019157195	39.176701297596	1870	1871	OOA
37124	4	9777	True	46.1361109191687	21.3005260818359	24562	24563	EUR
32339	2	14528	True	58.8632704271874	27.7276096935559	21770	21771	EHG
23363	2	23300	True	62.8658433255356	43.7421634073577	16528	16529	EHG
29810	3	17005	True	40.7801250189706	32.1888705718262	20314	20315	ANA
9994	1	38422	True	37.2589906801715	61.894209147731	7416	7417	OOA
20690	3	25885	True	40.6307594406092	33.4833898096533	14990	14991	ANA
28257	2	18550	True	59.4994314648649	49.9087029287078	19420	19421	EHG
42685	5	3848	True	52.9665616580709	30.3277745074774	28042	28043	YAM
17471	1	29090	True	37.9044159694026	61.8995233006706	13078	13079	OOA
34148	4	12749	True	47.1859342063422	23.4980920564647	22834	22835	EUR
754	1	50047	True	30.5868889618338	33.9674893484515	520	521	OOA
16740	1	30025	True	37.989457839783	58.0511691134826	12520	12521	OOA
2158	1	48289	True	28.9594439893287	35.978307518697	1580	1581	OOA
5374	1	44295	True	30.7417693537723	47.0049594511029	3970	3971	OOA
11543	1	36538	True	38.0090575255831	60.830494113354	8602	8603	OOA
6949	1	42286	True	31.911541302768	52.448439381252	5172	5173	OOA
15648	1	31392	True	40.3161531888948	59.8562442401788	11684	11685	OOA
15350	1	31762	True	41.2603487915763	57.5439376710909	11448	11449	OOA
24630	4	22107	True	49.1156191962768	23.5791205832832	17276	17277	EUR
23509	4	23131	True	40.1967893076263	-3.32116562087472	16620	16621	EUR
5593	1	44022	True	32.0214262916294	50.765261490144	4158	4159	OOA
33476	4	13407	True	53.5585567431892	20.2576595374593	22450	22451	EUR
44625	4	1774	True	49.2186766728053	19.4017702810028	29328	29329	EUR
25129	2	21642	True	58.9356230895159	29.4668054415355	17584	17585	EHG
5596	1	44006	True	31.7931389398761	47.20373996055	4164	4165	OOA
34572	4	12299	True	47.7755256261319	19.0343175455231	23082	23083	EUR
4610	1	45261	True	31.0571522822826	49.399221747822	3394	3395	OOA
40027	2	6938	True	59.2005170536867	52.435165124251	26312	26313	EHG
42939	5	3588	True	51.2667035842775	30.5428419823657	28206	28207	YAM
998	1	49781	True	27.7381254183726	30.9063860154933	700	701	OOA
41093	5	5824	True	54.5426327953005	42.1168526820615	26970	26971	YAM
25601	4	21190	True	45.5021942748407	6.65323583607647	17844	17845	EUR
10194	1	38160	True	41.7567280760036	55.4381446489102	7582	7583	OOA
8173	1	40709	True	37.2588031065776	59.4625080469266	6098	6099	OOA
16633	1	30130	True	40.7395041615748	60.4157552552429	12450	12451	OOA
